Battlefield 3,PC,2011,EA DICE,Shooter,M,27.76
Mortal Kombat X,PS4,2015,Warner Bros. Interactive Entertainment/NetherRealm Studios,Fighting,M,30.78
The Sims,PS2,2003,Edge of Reality,Simulation,T,12.45
Killzone 3,PS3,2011,Guerrilla,Shooter,M,38.93
Star Wars: The Force Unleashed,X360,2008,LucasArts,Action,T,41.52
Yoshi's Island DS,DS,2006,Artoon,Platform,E,58.13
Saints Row: The Third,X360,2011,Volition Inc.,Action,M,46.36
Tekken 6,PS3,2009,Namco Bandai Games,Fighting,T,10.67
Sonic and the Secret Rings,Wii,2007,Sonic Team,Platform,E,12.89
FIFA 16,PS3,2015,EA Sports,Sports,E,29.71
The Legend of Zelda: A Link to the Past,GBA,2002,Capcom,Action,E,49.12
Onimusha: Warlords,PS2,2001,Capcom,Action,M,49.31
L.A. Noire,X360,2011,Team Bondi,Adventure,M,48.74
Call of Duty 3,X360,2006,Treyarch,Shooter,T,47.17
Madden NFL 12,X360,2011,EA Tiburon,Sports,E,53.25
LEGO Star Wars II: The Original Trilogy,PS2,2006,Traveller's Tales,Action,E10+,16.42
Killzone: Shadow Fall,PS4,2013,Guerrilla,Shooter,M,28.76
Madden NFL 11,X360,2010,EA Tiburon,Sports,E,35.11
Burnout 3: Takedown,PS2,2004,Criterion Games,Racing,T,14.02
Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010,Nintendo,Puzzle,E,53.09
Professor Layton and the Last Specter,DS,2009,Level 5,Puzzle,E10+,36.49
Call Of Duty 2: Big Red One,PS2,2005,Treyarch,Shooter,T,43.17
Medal of Honor,PS,1998,Dreamworks Interactive,Shooter,T,45.97
Fable,XB,2004,Big Blue Box,Role-Playing,M,49.84
Guitar Hero: World Tour,X360,2008,Neversoft Entertainment,Misc,T,29.33
FIFA 17,XOne,2016,EA Sports/EA Vancouver,Sports,E,34.1
Hannah Montana,DS,2006,DC Studios,Action,E,32.12
Tom Clancy's Splinter Cell,PS2,2003,Ubisoft Shanghai,Action,T,48.88
Need for Speed: Shift,PS3,2009,Slightly Mad Studios,Racing,E,12.31
Medal of Honor Heroes,PSP,2006,Team Fusion,Shooter,T,22.56
Final Fantasy XIII-2,PS3,2011,Square Enix,Role-Playing,T,21.21
Midnight Club: Street Racing,PS2,2000,Angel Studios,Racing,T,23.11
Skate 3,X360,2010,EA Black Box,Sports,T,59.02
ESPN NFL 2K5,PS2,2004,Visual Concepts,Sports,E,39.49
Halo Wars,X360,2009,Ensemble Studios,Strategy,T,14.47
NBA 2K12,X360,2011,Visual Concepts,Sports,E,32.92
FIFA Soccer 10,X360,2009,EA Sports,Sports,E,24.64
Medal of Honor,X360,2010,Dice/Danger Close,Shooter,M,29.12
Harry Potter and the Chamber of Secrets,PS2,2002,Electronic Arts,Action,E,14.6
God of War Collection,PS3,2009,Bluepoint Games,Action,M,38.68
NBA Live 2005,PS2,2004,EA Canada,Sports,E,54.26
Mario Strikers Charged,Wii,2007,Next Level Games,Sports,E10+,38.77
FIFA Soccer 09,PS3,2008,EA Canada,Sports,E,27.36
Style Savvy,DS,2008,syn Sophia,Simulation,E,48.58
WWE SmackDown vs. RAW 2007,PS2,2006,Yuke's,Fighting,T,54.68
LEGO Star Wars: The Complete Saga,X360,2007,Traveller's Tales,Action,E10+,42.95
Madden NFL 08,PS2,2007,EA Tiburon,Sports,E,49.03
Monster Hunter Freedom 2,PSP,2007,Capcom,Role-Playing,T,10.84
Sonic Adventure 2 Battle,GC,2001,Sonic Team,Platform,E,27.13
Madden NFL 13,PS3,2012,EA Tiburon,Sports,E,38.32
Dragon Age: Origins,X360,2009,BioWare,Role-Playing,M,34.47
Pokémon Colosseum,GC,2003,Genius Sonority Inc.,Role-Playing,E,21.3
LittleBigPlanet,PSP,2009,SCE/WWS/Media Molecule,Platform,E10+,48.23
Madden NFL 09,X360,2008,EA Tiburon,Sports,E,24.91
Crazy Taxi,PS2,2001,Acclaim Studios Cheltenham,Racing,T,19.16
Art Academy,DS,2010,Headstrong Games,Misc,E,49.3
NBA 2K14,X360,2013,Visual Concepts,Sports,E,56.5
Skylanders Giants,Wii,2012,Toys for Bob,Action,E10+,38.17
Deca Sports,Wii,2008,CAProduction,Sports,E,57.51
Marvel: Ultimate Alliance,X360,2006,Raven Software,Role-Playing,T,19.26
Mortal Kombat: Deadly Alliance,PS2,2002,Midway,Fighting,M,23.09
Game Party,Wii,2007,Midway,Misc,E,18.47
Bloodborne,PS4,2015,From Software,Action,M,45.12
Mario Party 4,GC,2002,Hudson,Misc,E,50.14
Pure,X360,2008,Black Rock Studio,Racing,E,54.01
Rock Band,X360,1999,Harmonix Music Systems,Misc,T,40.28
NBA 2K13,PS3,2012,Visual Concepts,Sports,E,13.03
Saints Row: The Third,PS3,2011,Volition Inc.,Action,M,39.02
Resistance 2,PS3,2008,Insomniac Games,Shooter,M,45.75
NBA 2K15,PS4,2014,Visual Concepts,Sports,E,51.58
Final Fantasy Tactics,PS,1997,SquareSoft,Role-Playing,T,28.59
Midnight Club: Los Angeles,PS3,2008,Rockstar San Diego,Racing,T,27.47
The Sims: Bustin' Out,PS2,2003,Maxis,Simulation,T,60
Riven: The Sequel to Myst,PC,1997,Cyan Worlds,Adventure,E,56.41
LEGO Harry Potter: Years 1-4,Wii,2010,Traveller's Tales,Action,E10+,25.23
Call of Duty: Infinite Warfare,XOne,2016,Infinity Ward,Shooter,M,32.24
Madden NFL 16,XOne,2015,EA Sports,Sports,E,32.1
Tom Clancy's Rainbow Six: Vegas 2,X360,2008,Ubisoft Montreal,Shooter,M,44.63
uDraw Studio,Wii,2010,THQ,Misc,E,56.6
Need for Speed Carbon: Own the City,PSP,2006,EA Canada,Racing,E10+,32.38
Dragon Ball Z: Budokai 2,PS2,2003,Dimps Corporation,Fighting,T,45.87
pro evolution soccer 2011,PS3,2010,Konami,Sports,E,23.35
ATV Offroad Fury,PS2,2001,Rainbow Studios,Racing,E,37.83
Need for Speed: ProStreet,PS2,2007,Black Box,Racing,E10+,17.69
Halo: Combat Evolved Anniversary,X360,2011,343 Industries,Shooter,M,29.92
Theme Hospital,PC,1997,Bullfrog Productions,Strategy,K-A,29.3
Frogger's Adventures: Temple of the Frog,GBA,1999,Konami Computer Entertainment Hawaii,Adventure,E,48.41
Guitar Hero,PS2,2005,Harmonix Music Systems,Misc,T,58.42
Madden NFL 11,PS3,2010,EA Tiburon,Sports,E,48.37
Dead Island,X360,2011,Techland,Action,M,32.23
Half-Life 2,PC,2004,Valve Software,Shooter,M,59.97
The Incredibles,PS2,2004,Heavy Iron Studios,Action,T,25.94
Madden NFL 08,X360,2007,EA Tiburon,Sports,E,20.71
Tony Hawk's Underground 2,PS2,2004,Neversoft Entertainment,Sports,T,27.45
Zumba Fitness,X360,2010,Pipeworks Software/Inc.,Sports,E,18.17
Madden NFL 10,PS3,2009,EA Tiburon,Sports,E,26.61
Midnight Club: Los Angeles,X360,2008,Rockstar San Diego,Racing,T,38.49
Kinect: Disneyland Adventures,X360,2011,Frontier Developments,Misc,E10+,34.3
WWE SmackDown vs Raw 2008,PS2,2007,Yuke's,Fighting,T,44.45
The Legend of Zelda: Majora's Mask 3D,3DS,2015,GREZZO,Action,E10+,45.12
LEGO Indiana Jones: The Original Adventures,Wii,1999,Traveller's Tales,Action,E10+,36.71
Resident Evil - Code: Veronica X,PS2,2001,Capcom,Action,M,54.21
NBA 2K16,XOne,2015,Visual Concepts,Sports,E10+,34.7
Kinect Sports: Season Two,X360,2011,Rare Ltd./BigPark,Sports,E,35.28
My Fitness Coach,Wii,2008,Ubisoft,Sports,E,58.51
James Bond 007: Everything or Nothing,PS2,2004,EA Redwood Shores,Shooter,T,39.59
Need For Speed: High Stakes,PS,1999,EA Canada,Racing,E,43.75
Guild Wars 2,PC,2012,ArenaNet,Action,T,58.08
Paper Mario: Sticker Star,3DS,2012,Intelligent Systems,Role-Playing,E,58.98
Batman: Arkham Origins,PS3,2013,WB Games Montreal,Action,T,16.84
LEGO Star Wars: The Complete Saga,PS3,2007,Traveller's Tales,Action,E10+,30.89
Need for Speed Underground 2,XB,2004,EA Canada,Racing,E,56.21
Pro Evolution Soccer 2010,PS3,2009,Konami,Sports,E,41.62
FIFA Soccer 09,PS2,2008,EA Canada,Sports,E,27.04
LEGO Harry Potter: Years 1-4,DS,2010,TT Fusion,Action,E10+,22.12
The Sims 3,X360,2010,The Sims Studio,Simulation,T,14.03
Pokemon Ranger: Shadows of Almia,DS,2008,HAL Labs/Creatures Inc.,Role-Playing,E,12.95
Dead Island,PS3,2011,Techland,Action,M,16.85
Kirby: Nightmare in Dream Land,GBA,2002,HAL Labs,Platform,E,43.44
Wario Land 4,GBA,2001,Nintendo,Platform,E,16.68
Sonic's Ultimate Genesis Collection,PS3,2009,Backbone Entertainment,Misc,E10+,16.25
Far Cry: Primal,PS4,2016,Ubisoft Montreal,Action,M,33.48
Battlefield 1,XOne,2016,EA DICE,Shooter,M,11.7
Onimusha 2: Samurai's Destiny,PS2,2002,Capcom,Adventure,M,24.09
Paper Mario: The Thousand-Year Door,GC,2004,Intelligent Systems,Role-Playing,E,28
Madden NFL 12,PS3,2011,EA Tiburon,Sports,E,44.97
God of War: Ascension,PS3,2013,SCE Santa Monica,Action,M,18.15
Guitar Hero III: Legends of Rock,PS3,2007,Neversoft Entertainment,Misc,T,38.64
Sonic Advance,GBA,2001,Sonic Team,Platform,E,37.14
Super Monkey Ball: Banana Blitz,Wii,2006,Sega,Misc,E,36.3
Just Dance Kids,Wii,2010,Ubisoft,Misc,E,32.54
Call of Duty 3,Wii,1999,Exakt,Shooter,T,26.76
New Super Luigi U,WiiU,2013,Nintendo,Platform,E,22.48
Assassin's Creed IV: Black Flag,XOne,2013,Ubisoft,Action,M,20.56
Spyro: Season of Ice,GBA,2001,Digital Eclipse,Platform,E,20.27
Dissidia: Final Fantasy,PSP,2008,Square Enix,Fighting,T,14.67
Madden NFL 25,X360,2013,EA Sports,Sports,E,40.12
Dance Dance Revolution X2,PS2,2009,Konami,Simulation,E10+,19.58
Borderlands 2,PS3,2012,Gearbox Software,Shooter,M,25.05
Prince of Persia: The Sands of Time,PS2,2003,Ubisoft,Action,T,50.91
Monster Hunter Tri,Wii,2009,Capcom,Role-Playing,T,37.48
LEGO Marvel Super Heroes,X360,2013,TT Games,Action,E10+,57.23
Tom Clancy's Rainbow Six: Siege,PS4,2015,Ubisoft Montreal,Shooter,M,54.27
Star Wars: The Force Unleashed,PS3,2008,LucasArts,Action,T,55.8
Guitar Hero II,X360,2007,Harmonix Music Systems,Misc,T,37.92
Forza Motorsport 5,XOne,2013,Turn 10,Racing,E,21.94
Rock Band 2,X360,2008,Harmonix Music Systems,Misc,T,34.91
Need for Speed: Hot Pursuit,X360,2010,Criterion Games,Racing,E10+,25.67
LEGO Indiana Jones: The Original Adventures,DS,2008,TT Fusion,Action,E,54.64
BioShock 2,X360,2010,2K Marin,Shooter,M,44.8
Star Wars: Knights of the Old Republic,XB,2003,BioWare,Role-Playing,T,22.08
Madden NFL 15,PS4,2014,EA Sports,Sports,E,51.58
Pro Evolution Soccer 2012,PS3,2011,Konami,Action,E,31.28
Saints Row,X360,2006,Volition Inc.,Action,M,29.12
ATV Offroad Fury 2,PS2,2002,Rainbow Studios,Racing,E,50.09
FIFA 15,XOne,2014,EA Sports,Sports,E,57.58
Tom Clancy's The Division,XOne,2016,Massive Entertainment,Shooter,M,55.62
Final Fantasy XIII,X360,2010,Square Enix,Role-Playing,T,45
The Sims: House Party,PC,2001,Maxis,Simulation,T,30.04
Scribblenauts,DS,2009,5TH Cell,Puzzle,E10+,34.4
Sonic Unleashed,Wii,2008,Sonic Team,Platform,E10+,33.58
Pokemon Ranger,DS,2006,HAL Labs,Role-Playing,E,37.6
Skylanders SWAP Force,Wii,2013,Beenox,Platform,E10+,32.78
Overwatch,PS4,2016,Blizzard Entertainment,Shooter,T,16.46
Hitman: Absolution,PS3,2012,Io Interactive,Action,M,32.99
Call of Duty: Roads to Victory,PSP,2007,Amaze Entertainment,Shooter,T,17.45
Dance Dance Revolution Extreme,PS2,2004,KCET,Simulation,E,46.57
Final Fantasy Tactics Advance,GBA,2003,Square Enix,Role-Playing,E,41.19
Your Shape featuring Jenny McCarthy,Wii,2009,Ubisoft,Sports,E,59.2
Project Gotham Racing,XB,2001,Bizarre Creations,Racing,E,37.7
NBA 2K12,PS3,2011,Visual Concepts,Sports,E,56.42
Need for Speed: Hot Pursuit 2,PS2,2002,Black Box,Racing,E,25.38
Dynasty Warriors 4,PS2,2003,Omega Force,Action,T,59.02
NBA 2K14,PS3,2013,Visual Concepts,Sports,E,36.93
Parasite Eve,PS,1998,SquareSoft,Role-Playing,M,36.86
Tetris DS,DS,2006,Nintendo,Puzzle,E,23.38
Battlefield: Hardline,PS4,2015,Visceral Games,Shooter,M,59.01
Mortal Kombat,X360,2011,NetherRealm Studios,Fighting,M,39.12
Borderlands,PS3,2009,Gearbox Software,Shooter,M,34.37
Devil May Cry 3: Dante's Awakening,PS2,2005,Capcom,Action,M,21.61
NBA 2K11,X360,2010,Visual Concepts,Action,E,22.51
Dying Light,PS4,2015,Techland,Action,M,55.75
Dead Rising,X360,2006,Capcom,Action,M,42.1
World of Warcraft: Cataclysm,PC,2010,Blizzard Entertainment,Role-Playing,T,48.47
Tetris Worlds,PS2,2002,Blue Planet Software,Puzzle,E,21.96
Final Fantasy III,DS,2006,Matrix Software,Role-Playing,E10+,43.12
Sim Theme Park,PC,1998,Bullfrog Productions,Strategy,E,50.07
Mario Party 5,GC,2003,Hudson,Misc,E,20.67
Rock Band,Wii,1999,Harmonix Music Systems,Misc,T,23.31
Portal 2,X360,2011,Valve Software,Shooter,E10+,48.28
Mario Sports Mix,Wii,2010,Square Enix,Sports,E,22.96
Need for Speed: Most Wanted 5-1-0,PSP,2005,EA Canada,Racing,E10+,24.15
The Sims 2: Pets,DS,2006,Full Fat,Simulation,E,36.6
Dance Dance Revolution: Hottest Party,Wii,2007,Konami,Simulation,E10+,17.4
DriveClub,PS4,2014,Evolution Studios,Racing,E,23.45
UFC 2009 Undisputed,X360,2009,Yuke's,Fighting,T,54.92
Metal Gear Solid: Peace Walker,PSP,2010,Kojima Productions,Action,T,29.85
The Incredibles,GBA,2004,Helixe,Action,E,35.14
Kingdom Hearts: Birth by Sleep,PSP,2010,Square Enix,Role-Playing,E10+,24.93
SoulCalibur II,PS2,2003,Namco,Fighting,T,34.16
Need for Speed: ProStreet,X360,2007,EA Black Box,Racing,E10+,53.26
Sonic Mega Collection,GC,2002,Sonic Team,Misc,E,54.99
Madden NFL 15,X360,2014,EA Sports,Sports,E,26.62
Need For Speed: Undercover,PS3,2008,EA Vancouver,Racing,T,11.21
SOCOM: U.S. Navy SEALs: Combined Assault,PS2,2006,Zipper Interactive,Shooter,T,47.16
Peter Jackson's King Kong: The Official Game of the Movie,PS2,2005,Ubisoft Montpellier,Action,T,31.97
Need for Speed: ProStreet,PS3,2007,EA Black Box,Racing,E10+,15.72
Donkey Kong Country,GBA,2003,Rare Ltd.,Platform,E,35.23
Dance Central 2,X360,2011,Harmonix Music Systems,Misc,T,47.32
Carnival Games,DS,2008,Cat Daddy Games,Misc,E,35.92
NBA Live 2004,PS2,2003,EA Sports,Sports,E,49.59
Call of Duty 2,X360,2005,Infinity Ward,Shooter,T,54.8
Rayman Raving Rabbids: TV Party,Wii,2008,Ubisoft Paris/Ubisoft Montpellier,Misc,E10+,49.41
Pokémon Mystery Dungeon: Blue Rescue Team,DS,2005,ChunSoft,Role-Playing,E,55.76
Dark Souls,PS3,2011,From Software,Role-Playing,M,58.67
Just Dance 3,X360,2011,Ubisoft,Misc,E10+,39.86
Battlefield 4,XOne,2013,EA DICE,Shooter,M,10.22
Fire Emblem: Awakening,3DS,2012,Intelligent Systems,Role-Playing,T,24.58
Need for Speed: The Run,PS3,2011,Black Box,Action,T,53.71
Just Dance 2015,Wii,2014,Ubisoft,Misc,E10+,33.65
Dragon Age: Inquisition,PS4,2014,BioWare,Role-Playing,M,14.57
Dead Space,PS3,2008,EA Redwood Shores,Action,M,50.68
Mortal Kombat vs. DC Universe,PS3,2008,Midway,Fighting,T,59.21
TouchMaster,DS,2007,Midway Studios - San Diego,Puzzle,E10+,39.95
Tenchu: Stealth Assassins,PS,1997,Acquire,Action,M,50.56
Harry Potter and the Chamber of Secrets,GBA,2002,Eurocom Entertainment Software,Action,E,21.55
Kingdom Hearts 358/2 Days,DS,2009,h.a.n.d. Inc.,Role-Playing,E10+,43.53
Skate 3,PS3,2010,EA Black Box,Sports,T,16.39
Harry Potter and the Chamber of Secrets,PS,2002,Argonaut Games,Action,E,17.31
Need for Speed Rivals,PS4,2013,Ghost Games,Racing,E10+,42.74
Spyro: Enter the Dragonfly,PS2,2002,Check Six Games,Platform,E,37.25
Devil May Cry 2,PS2,2003,Capcom,Action,M,46.08
Hot Shots Golf: Open Tee,PSP,2004,Clap Hanz,Sports,E10+,13.33
Forza Horizon,X360,2012,PLAYGROUND/Playground Games,Racing,T,15.3
Tom Clancy's Rainbow Six: Vegas,X360,2006,Ubisoft Montreal,Shooter,M,43.82
Crash Nitro Kart,PS2,2003,Vicarious Visions,Racing,E,46.51
Resident Evil 6,X360,2012,Capcom,Shooter,M,39.68
Grand Theft Auto: San Andreas,XB,2005,Rockstar North,Action,AO,43.19
NBA Street Vol. 2,PS2,2003,Electronic Arts,Sports,E,32.76
Def Jam Vendetta,PS2,2003,Aki Corp.,Fighting,T,57.58
Kirby Squeak Squad,DS,2006,Flagship/HAL Labs,Platform,E,34.68
Burnout Paradise,PS3,2008,Criterion Games,Racing,E10+,59.19
Who wants to be a millionaire,PC,1999,Jellyvision,Misc,E,11.87
Scooby Doo and the Cyber Chase,PS,2001,Art,Adventure,E,54.52
The Sims 3,PS3,2010,The Sims Studio,Simulation,T,28.83
FIFA Soccer 09,X360,2008,EA Canada,Sports,E,19.62
Dragon Ball Z: Budokai 3,PS2,2004,Dimps Corporation,Fighting,T,33.28
Call of Duty: World at War,Wii,2008,Exakt,Shooter,M,20.03
Tom Clancy's Ghost Recon,PS2,2002,Ubisoft,Shooter,M,28.89
BioShock Infinite,X360,2013,Irrational Games,Shooter,M,40.05
X-Men Legends,PS2,2004,Raven Software,Role-Playing,T,47.29
Mortal Kombat vs. DC Universe,X360,2008,Midway,Fighting,T,30.11
Destiny: The Taken King,PS4,2015,Bungie,Shooter,T,59.36
Destiny,X360,2014,Bungie,Shooter,T,47.61
Red Faction,PS2,2001,Volition Inc.,Shooter,M,27.76
The Sims: Makin' Magic,PC,2003,Maxis,Simulation,T,32.91
Mario Party: Island Tour,3DS,2013,Nintendo/Nd Cube,Misc,E,48.17
MX Unleashed,PS2,2004,Rainbow Studios,Racing,E,28.78
PaRappa The Rapper,PS,1996,NanaOn-Sha,Misc,K-A,20.43
Guitar Hero: World Tour,PS3,2008,Neversoft Entertainment,Misc,T,34.85
Need for Speed: Shift,X360,2009,Slightly Mad Studios,Racing,E,59.46
Diablo III,PS3,2013,Blizzard Entertainment,Role-Playing,M,35.45
LittleBigPlanet 3,PS4,2014,Sumo Digital,Platform,E,46.01
Star Wars Rogue Leader: Rogue Squadron II,GC,2001,Factor 5,Simulation,T,20.38
Mario Super Sluggers,Wii,2008,Namco Bandai Games,Sports,E,27.54
Monopoly,Wii,2008,Electronic Arts,Misc,E,35.48
Madden NFL 09,PS3,2008,EA Tiburon,Sports,E,37.79
Batman: Arkham Origins,X360,2013,WB Games Montreal,Action,T,32.94
Game Party 2,Wii,2008,Midway,Misc,E,27.18
Mortal Kombat: Deception,PS2,2004,Midway,Fighting,M,23.82
NBA 2K17,PS4,2016,Visual Concepts,Sports,E,36.47
Toy Story Mania!,Wii,2009,Papaya Studios,Misc,E,45.09
Star Fox Adventures,GC,2002,Rare Ltd.,Adventure,T,25.16
Madden NFL 25,PS3,2013,EA Sports,Sports,E,16.16
Dynasty Warriors 3,PS2,2001,Omega Force,Action,T,38.47
Madden NFL 06,XB,2005,EA Sports,Sports,E,32.67
Shrek 2,PS2,2004,Luxoflux/Inc.,Platform,E,53.8
The Legend of Dragoon,PS,1999,SCEI,Role-Playing,T,32.13
Star Wars: The Force Unleashed,Wii,2008,Krome Studios,Action,T,15.22
NBA Live 2002,PS2,2001,Electronic Arts,Sports,E,32.3
Just Cause 3,PS4,2015,Avalanche Studios,Action,M,17.7
Chrono Cross,PS,1999,SquareSoft,Role-Playing,T,11.61
Jak 3,PS2,2004,Naughty Dog,Platform,T,38.72
Kingdom Hearts: Chain of Memories,GBA,2004,Jupiter Corporation,Role-Playing,E,30.86
Max Payne 3,PS3,2012,Rockstar Studios,Shooter,M,20.22
LEGO Marvel Super Heroes,PS3,2013,TT Games,Action,E10+,29.3
Phineas and Ferb,DS,2009,Altron,Action,E,17.4
NCAA Football 06,PS2,2005,EA Sports,Sports,E,32.5
Rayman Raving Rabbids 2,Wii,2007,Ubisoft Montpellier,Misc,E10+,11.22
Kirby: Triple Deluxe,3DS,2014,HAL Labs,Platform,E,28.65
Sonic Classic Collection,DS,2010,Creative Assembly,Platform,E,56.83
Diablo III,PS4,2014,Blizzard Entertainment,Role-Playing,M,13.07
inFAMOUS 2,PS3,2011,Sucker Punch,Action,T,27.11
World of Warcraft: Mists of Pandaria,PC,2012,Blizzard Entertainment,Role-Playing,T,19.31
Namco Museum,PS2,2001,Mass Media,Misc,E,47.11
The Sims: Hot Date,PC,2001,Maxis,Simulation,T,33.81
Demon's Souls,PS3,2009,From Software,Role-Playing,M,26.96
The Orange Box,X360,2007,Valve Software,Shooter,M,39.03
DDRMAX2: Dance Dance Revolution,PS2,2003,Konami,Simulation,E,22.18
Virtua Fighter 4,PS2,2002,Sega AM2,Fighting,T,59.9
Mafia III,PS4,2016,Hangar 13,Action,M,17.53
Sly 2: Band of Thieves,PS2,2004,Sucker Punch,Platform,E,48.4
Guitar Hero: World Tour,PS2,2008,BudCat,Misc,T,10.25
Sonic Advance 2,GBA,2002,Dimps Corporation,Platform,E,35.17
Madden NFL 07,X360,2006,EA Tiburon,Sports,E,16.78
NBA 2K11,PS3,2010,Visual Concepts,Action,E,33.44
Forza Motorsport 6,XOne,2015,Turn 10,Racing,E,40.18
The Evil Within,PS4,2014,Tango Gameworks,Action,M,53.82
Metroid Prime 3: Corruption,Wii,2007,Retro Studios,Shooter,T,52.96
Midnight Club II,PS2,2003,Rockstar San Diego,Racing,T,32.2
The Getaway: Black Monday,PS2,2004,SCEE London Studio,Action,M,28.4
50 Cent: Bulletproof,PS2,2005,Genuine Games,Action,M,51.17
Dead or Alive 3,XB,2001,Team Ninja,Fighting,T,43.33
Dragon Quest Monsters: Joker,DS,2006,TOSE,Role-Playing,E10+,13.11
LEGO Star Wars III: The Clone Wars,Wii,2011,Traveller's Tales,Action,E10+,14.86
UFC 2009 Undisputed,PS3,2009,THQ,Fighting,T,42.8
The SpongeBob SquarePants Movie,PS2,2004,Heavy Iron Studios,Platform,E,23.58
Golden Sun,GBA,2001,Camelot Software Planning,Role-Playing,E,28.06
Def Jam: Fight for NY,PS2,2004,Aki Corp.,Fighting,M,20.53
Tom Clancy's Ghost Recon,XB,2002,Red Storm Entertainment,Shooter,M,51.33
State of Emergency,PS2,2002,VIS Entertainment,Action,M,53.76
The Urbz: Sims in the City,PS2,2004,Maxis,Simulation,T,16.4
Star Wars: Starfighter,PS2,2001,LucasArts,Simulation,T,24.28
Star Wars: Battlefront,XB,2004,Pandemic Studios,Shooter,T,10.62
Madden NFL 17,PS4,2016,EA Sports,Sports,E,59.88
Just Cause 2,PS3,2010,Avalanche Studios,Action,M,55.39
FIFA Soccer 08,PS3,2007,EA Canada,Sports,E,27.83
Crackdown,X360,2007,Realtime Worlds,Shooter,M,17.36
Wii Party U,WiiU,2013,Nd Cube,Misc,E,29.81
Dance Dance Revolution X,PS2,2008,Konami,Simulation,E10+,13.39
Xenosaga Episode I: Der Wille zur Macht,PS2,2002,Monolith Soft,Role-Playing,T,29.94
Watch Dogs,PS3,2014,Ubisoft Montreal,Action,M,29.79
Kinect Star Wars,X360,2012,Terminal Reality,Action,T,32.35
Dragon's Dogma,PS3,2012,Capcom,Role-Playing,M,52.43
The Order: 1886,PS4,2015,Ready at Dawn/SCE Santa Monica,Shooter,M,41.42
SSX Tricky,PS2,2001,EA Canada,Sports,E,49.92
Knack,PS4,2013,SCE Japan Studio,Platform,E10+,52.63
Dragon Quest VI: Realms of Revelation,DS,2010,ArtePiazza,Role-Playing,T,21.64
Crash Bandicoot: The Huge Adventure,GBA,2002,Vicarious Visions,Platform,E,28.65
Hitman: Absolution,X360,2012,Io Interactive,Action,M,24.09
The Crew,PS4,2014,Ubisoft Reflections/Ivory Tower,Racing,T,46.29
NBA 2K15,XOne,2014,Visual Concepts,Sports,E,58.05
Madden NFL 2005,XB,2004,EA Tiburon,Sports,E,43.33
Star Ocean: Till The End of Time,PS2,2003,Tri-Ace,Role-Playing,T,28.1
Call of Duty: Modern Warfare 3,PC,2011,Infinity Ward/Sledgehammer Games,Shooter,M,27.94
Dishonored,X360,2012,Arkane Studios,Action,M,22.74
The Beatles: Rock Band,Wii,2009,Harmonix Music Systems,Misc,T,52.47
Ace Combat 5: The Unsung War,PS2,2004,Namco,Simulation,T,26.55
Need for Speed Underground,XB,2003,Electronic Arts,Racing,E,29.54
Tetris Worlds,GBA,2001,3d6 Games,Puzzle,E,37.98
Imagine: Teacher,DS,2008,Magic Pockets,Simulation,E,49.7
Deal or No Deal,DS,2007,Artefacts Studio,Misc,E,23.22
FIFA Soccer 10,PS2,2009,EA Sports,Sports,E,24.69
Portal 2,PS3,2011,Valve Software,Shooter,E10+,47.18
NCAA Football 07,PS2,2006,EA Sports,Sports,E,33.22
The Sims 3: Late Night Expansion Pack,PC,2010,The Sims Studio,Simulation,T,50.39
No Man's Sky,PS4,2016,Hello Games,Action,T,26.84
Cabela's Big Game Hunter 2010,Wii,2009,Activision,Sports,T,36.33
SOCOM 3: U.S. Navy SEALs,PS2,2005,Zipper Interactive,Shooter,M,50.81
BioShock Infinite,PS3,2013,Irrational Games,Shooter,M,55.37
Harry Potter and the Sorcerer's Stone,GBA,2001,Griptonite Games,Action,E,22.46
Dragon Ball Z: The Legacy of Goku,GBA,2002,Webfoot Technologies,Role-Playing,E,48.85
Resident Evil 4,GC,2005,Capcom,Action,M,18.27
Personal Trainer: Math,DS,2007,Jupiter Corporation,Puzzle,E,41.83
Game Party 3,Wii,2009,Farsight Studios,Puzzle,E,11.12
Need For Speed: Undercover,X360,2008,EA Vancouver,Racing,T,18.23
Sonic Colors,Wii,2010,Sonic Team,Platform,E,40.93
Saints Row 2,PS3,2008,Volition Inc.,Action,M,22.17
Sid Meier's Civilization V,PC,2010,Firaxis Games,Strategy,E10+,49.41
The Sims: Superstar,PC,2003,Maxis,Simulation,T,27.37
